url,price,area,floor,metro,time_to_metro_minutes,finish,renovation,house_type,parking,date
https://www.cian.ru/sale/flat/323590684/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,210000000,131.0,4 из 5,Чистые пруды,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324983529/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,270000000,301.0,3 из 5,Тургеневская,3,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324868439/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,299000000,210.3,3 из 6,Третьяковская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323959414/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,330000000,-1.0,1 из 3,Третьяковская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322489884/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,350000000,360.0,3 из 3,Маяковская,10,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323951539/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,430000000,386.0,15 из 15,Аэропорт,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/300556443/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,645150000,379.5,5 из 6,Минская,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/319144335/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,670000000,350.3,7 из 7,Парк Культуры,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324623215/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,999000000,350.0,5 из 7,Пушкинская,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325788769/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,11900000,33.0,9 из 9,Бабушкинская,6,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324408556/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,14150000,35.0,4 из 12,Крымская,15,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325524473/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,15100000,37.0,10 из 16,Новаторская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323720218/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,21500000,34.1,30 из 33,Очаково,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325665044/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,34600000,59.5,9 из 12,Крымская,23,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326244357/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,38800000,65.0,19 из 30,Крылатское,23,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325833260/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46500000,53.0,4 из 10,Киевская,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326057711/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,50000000,98.0,20 из 24,Октябрьское поле,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320913996/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,55000000,104.0,11 из 15,Серпуховская,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323152621/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58000000,48.57,5 из 6,Парк Культуры,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325875103/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58174000,100.3,20 из 45,Мичуринский проспект,23,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326147073/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58500000,221.0,1 из 3,Физтех,7,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323109618/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,63000000,84.0,2 из 22,Спартак,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/313290708/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64140500,78.7,2 из 11,Киевская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325107781/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,200.0,1 из 4,Крёкшино,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324904292/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,69000000,80.0,3 из 27,Белорусская,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323818882/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73000000,96.0,10 из 26,Белорусская,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326209386/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,74500000,105.0,9 из 22,Терехово,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319588796/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,77000000,111.0,6 из 12,Смоленская,8,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321992764/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,79990000,72.2,29 из 44,ЦСКА,15,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324427069/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,82000000,100.0,11 из 41,Кутузовская,18,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/314896853/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,82000000,80.0,4 из 20,Улица 1905 года,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323416386/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,83000000,253.0,24 из 25,Озёрная,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323804160/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,92000000,86.0,4 из 9,Терехово,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/309676182/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,95000000,86.0,53 из 68,Москва-Сити,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318841214/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,99900000,326.0,17 из 17,Раменки,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324011542/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,99900000,97.0,5 из 12,Мичуринский проспект,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322411180/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,99990000,116.4,24 из 39,Минская,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/313191987/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,99999990,131.5,4 из 8,Полянка,8,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325104482/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,103900000,104.0,3 из 14,Достоевская,9,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/321931573/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,119925000,118.9,11 из 15,Ленинский проспект,20,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325846667/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,125000000,278.0,15 из 18,Октябрьское поле,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322915950/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,134000000,136.0,31 из 41,Петровский Парк,15,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325322412/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,138000000,184.0,12 из 13,Технопарк,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324775547/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,150000000,120.0,5 из 5,Тверская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322033689/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,150000000,256.7,1 из 2,Сокол,12,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/319272783/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,160000000,156.4,4 из 6,Арбатская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319637340/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,178000000,115.0,4 из 7,Тверская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/316492741/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,180000000,230.0,1 из 3,Народное Ополчение,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325174488/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,180000000,180.0,16 из 24,Белорусская,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/319581419/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,180427800,124.95,5 из 7,Полянка,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321007919/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,185000000,178.46,6 из 8,Новокузнецкая,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320012830/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,192980000,176.0,27 из 32,Парк Победы,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325165820/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,220000000,130.0,36 из 69,Москва-Сити,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/306679096/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,222000000,150.0,19 из 21,Москва-Сити,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323612299/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,250000000,140.0,4 из 5,Краснопресненская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/316792164/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,250000000,186.0,9 из 10,Белорусская,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319580719/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,248417400,169.8,6 из 7,Полянка,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326207968/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,260000000,165.0,12 из 21,Улица 1905 года,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324070662/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,307840000,118.4,5 из 5,Тверская,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325787251/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,399000000,492.1,6 из 12,Минская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/316403251/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,402048000,167.52,4 из 7,Кузнецкий мост,4,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324608596/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,600990000,154.1,8 из 14,Киевская,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323333008/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,900000000,416.2,2 из 7,Маяковская,20,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/299779331/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,993000000,331.0,11 из 11,Лужники,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324946970/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,22500000,32.0,7 из 13,Тульская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325678935/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,25772271,50.9,4 из 9,Крылатское,20,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321001011/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,26000000,43.0,30 из 51,Речной вокзал,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326203170/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,33900000,84.0,11 из 12,Савёловская,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325597964/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,36000000,90.2,28 из 37,Академическая,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325960139/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,50000000,96.0,25 из 29,Кунцевская,4,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320916626/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,57000000,98.0,24 из 58,Речной вокзал,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326194089/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,60000000,93.0,1 из 6,Улица 1905 года,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320920371/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,60000000,59.6,11 из 13,Маяковская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325910418/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,62500000,104.0,19 из 20,Тульская,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326079085/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64000000,53.5,12 из 26,Арбатская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321636370/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75000000,75.0,12 из 14,Минская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/312825922/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,78000000,85.0,11 из 36,Шелепиха,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322149385/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,80000000,80.0,36 из 36,Шелепиха,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322702160/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,80000000,137.0,23 из 33,Мичуринский проспект,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/318024804/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,79890000,115.5,7 из 11,Смоленская,7,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325106925/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,89000000,127.4,18 из 21,Молодёжная,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325343794/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,92000000,86.0,4 из 10,Молодёжная,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322977948/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,95000000,114.0,25 из 37,Петровский Парк,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322127760/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,97500000,150.0,20 из 22,Терехово,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/313397823/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,98100000,104.0,48 из 64,Деловой центр,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318018586/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,99999000,130.0,4 из 8,Добрынинская,8,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/307947504/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,103900000,104.0,4 из 14,Достоевская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323128029/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,109000000,112.0,36 из 39,Минская,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323089978/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,115000000,121.0,18 из 29,Шаболовская,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325685675/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,143000000,136.7,15 из 18,Шаболовская,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326003455/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,145000000,222.1,12 из 12,Тульская,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325665635/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,150000000,115.0,5 из 5,Тверская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322149387/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,150000000,91.5,6 из 22,Краснопресненская,2,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/314433652/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,152000000,159.4,10 из 16,Смоленская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321024796/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,159000000,132.0,16 из 67,Москва-Сити,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325312935/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,165000000,219.5,10 из 18,Аэропорт,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324864706/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,169500000,138.0,25 из 41,Петровский Парк,15,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319780836/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,185000000,162.0,11 из 23,Улица 1905 года,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323434047/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,200550000,95.5,2 из 9,Фрунзенская,16,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325096370/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,220000000,204.2,3 из 16,Смоленская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323817659/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,240000000,168.0,50 из 53,Поклонная,21,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/311331702/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,260000000,96.0,6 из 8,Парк Культуры,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325683569/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,270000000,401.0,35 из 36,Минская,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323137005/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,300000000,175.0,8 из 8,Кропоткинская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325541936/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,399000000,492.0,6 из 12,Минская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324299379/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,399000000,236.0,2 из 7,Парк Культуры,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323434046/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,423360000,201.6,3 из 7,Фрунзенская,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323120501/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,530000000,253.0,21 из 21,Улица 1905 года,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326131463/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,15900000,27.2,14 из 29,Нагатинская,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323621101/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,19900000,33.2,5 из 13,Тульская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321733864/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,26900000,39.0,12 из 20,Тульская,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321261507/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,29900000,63.9,8 из 17,ЗИЛ,19,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325651067/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,30900000,45.3,6 из 45,Фили,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323097464/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,37500000,55.0,5 из 41,Кутузовская,18,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324392581/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,38000000,76.0,9 из 42,Мичуринский проспект,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322606223/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,38000000,57.0,8 из 20,Тульская,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326247570/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,39000000,57.0,9 из 20,Тульская,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326246614/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,38800000,57.0,11 из 24,Технопарк,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325800342/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,40000000,57.0,24 из 41,Кутузовская,18,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/316568101/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41000000,48.0,7 из 41,Кутузовская,18,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323077326/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,44000000,58.5,10 из 46,Серпуховская,21,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325332327/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46700000,80.0,11 из 52,Матвеевская,22,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321179609/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,47350000,76.0,3 из 41,Кутузовская,18,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324985529/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,48500000,58.8,18 из 38,Ботанический сад,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/316130185/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,49400000,81.0,8 из 20,Тульская,17,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326168276/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,49700000,77.0,5 из 42,Мичуринский проспект,23,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321976781/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,55900000,93.0,13 из 22,Аэропорт,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325088960/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,60000000,95.0,4 из 19,Терехово,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/312764209/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,60000000,60.0,11 из 13,Маяковская,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326106651/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,63000000,95.4,9 из 53,Народное Ополчение,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323312707/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64000000,102.0,15 из 22,Терехово,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/316569709/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64500000,77.0,25 из 41,Кутузовская,18,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323818010/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,46.8,4 из 5,Новокузнецкая,6,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326147348/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,73.0,10 из 28,Останкино,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322279356/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,100.0,20 из 29,Кунцевская,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325332319/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64500000,77.0,23 из 41,Кутузовская,18,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322607373/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,106.6,11 из 30,Проспект Вернадского,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323463408/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,67500000,79.0,71 из 79,Москва-Сити,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325931784/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,68000000,93.0,5 из 6,Новослободская,4,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325311120/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73000000,112.0,9 из 14,Терехово,13,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325089715/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73000000,119.6,23 из 24,Спартак,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319254019/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75000000,82.0,4 из 12,Парк Культуры,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324395146/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75000000,107.0,11 из 53,Поклонная,21,-1,3,0,0,2026-01-29
